Name,Price,Price_Origin,CPU,RAM,ROM,CARD màn hình,size màn hình,LINK,IMG,RATING 
Laptop Lenovo Yoga Slim 7 14ACN6 82N7008WVN,21.490.000 ₫,26.490.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen 5 5600U'],['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR4x-4266\nSố khe ram\nKhông hỗ trợ nâng cấp\nỔ cứng\n512GB SSD M.2 2280 PCIe 3.0x4 NVMe'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR4x-4266\nSố khe ram\nKhông hỗ trợ nâng cấp\nỔ cứng\n512GB SSD M.2 2280 PCIe 3.0x4 NVMe', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen 5 5600U'],['Màn hình\nCông nghệ màn hình\n72% NTSC\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14acn6-82n7008wvn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/6/_/6_26_78.jpg",0/5
Laptop HP Pavilion X360 14-EK00013,13.490.000 ₫,15.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1215U Gen 12 (6 lõi / 8 luồng, Up to 4.4 GHz, 12 MB Cache)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB Onboard DDR4 SDRAM\nỔ cứng\n256 GB PCIe NVMe M.2 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB Onboard DDR4 SDRAM\nỔ cứng\n256 GB PCIe NVMe M.2 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Màn hình cảm ứng']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1215U Gen 12 (6 lõi / 8 luồng, Up to 4.4 GHz, 12 MB Cache)']",['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nCông nghệ màn hình\nKính tràn cạnh\nĐộ sáng 250 nits\nĐộ phủ màu 45% NTSC\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-hp-pavilion-x360-14-ek00013.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_19_.png",0/5
Laptop Lenovo Ideapad Gaming Legion 5 15IAH7H 82RC008LVN,28.990.000 ₫,32.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050\nLoại CPU\nIntel Core i5-12500H'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nSO-DIMM DDR5-4800, tối đa 16GB\nSố khe ram\n2 khe\nỔ cứng\n512GB SSD']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nSO-DIMM DDR5-4800, tối đa 16GB\nSố khe ram\n2 khe\nỔ cứng\n512GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Xoay gập 360 độ (2 in 1)']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050\nLoại CPU\nIntel Core i5-12500H'],"['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nIPS 300nits Anti-glare, 165Hz, 100% sRGB, Dolby Vision, G-SYNC, DC dimmer\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-lenovo-gaming-legion-5-15iah7h-82rc008lvn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/_/1_310_1.png",0/5
Laptop HP 15S-FQ5080TU 6K7A0PA,15.490.000 ₫,17.290.000 ₫,['Vi xử lý & đồ họa\nSocket\nIntel® Iris® Xᵉ Graphics\nLoại CPU\nIntel Core i5-1235U 1.3GHz up to 4.4GHz 12MB'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n(4x2) DDR4 3200MHz\nSố khe ram\n2x SO-DIMM socket, up to 16GB SDRAM\nỔ cứng\n256 GB PCIe® NVMe™ M.2 SSD']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n(4x2) DDR4 3200MHz\nSố khe ram\n2x SO-DIMM socket, up to 16GB SDRAM\nỔ cứng\n256 GB PCIe® NVMe™ M.2 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng']",[],['Màn hình\nMàn hình cảm ứng\nKhông\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nChống nhấp nháy\nĐộ phân giải màn hình\n1080 x 1920 pixels (FullHD)'],"https://cellphones.com.vn/laptop-hp-15s-fq5080tu-6k7a0pa.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/g/r/group_212.png",0/5
Laptop Asus Zenbook UX425EA-KI839W,19.190.000 ₫,23.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nCard tích hợp - Intel Iris Xe Graphics\nLoại CPU\nIntel Core i5 Tiger Lake - 1135G7 2.40 GHz'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB, LPDDR4X (On board) 4266 MHz\nSố khe ram\nKhông hỗ trợ nâng cấp\nỔ cứng\n512 GB SSD NVMe PCIe']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB, LPDDR4X (On board) 4266 MHz\nSố khe ram\nKhông hỗ trợ nâng cấp\nỔ cứng\n512 GB SSD NVMe PCIe', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Nhận diện khuôn mặt']",['Vi xử lý & đồ họa\nLoại card đồ họa\nCard tích hợp - Intel Iris Xe Graphics\nLoại CPU\nIntel Core i5 Tiger Lake - 1135G7 2.40 GHz'],['Màn hình\nCông nghệ màn hình\n100% sRGB\nChống chói Anti Glare\nLED Backlit\nTấm nền IPS\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-asus-zenbook-ux425ea-ki839w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/g/a/gaming_003_7__2.png",0/5
Laptop Lenovo Ideapad 15IAU7 82RK001NVN,12.490.000 ₫,15.290.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1215U, 6C (2P +4E) / 8T, P-core 1.2 / 4.4GHz, E-core 0.9 / 3.3GHz, 10MB']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR4-3200 On board\nSố khe ram\n1x DDR4 SO-DIMM tối đa 16 GB (8 GB hàn + 8 GB SO-DIMM) DDR4-3200, hỗ trợ kênh đôi\nỔ cứng\n512GB SSD M.2 2242 PCIe 4.0x4 NVMe']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR4-3200 On board\nSố khe ram\n1x DDR4 SO-DIMM tối đa 16 GB (8 GB hàn + 8 GB SO-DIMM) DDR4-3200, hỗ trợ kênh đôi\nỔ cứng\n512GB SSD M.2 2242 PCIe 4.0x4 NVMe', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1215U, 6C (2P +4E) / 8T, P-core 1.2 / 4.4GHz, E-core 0.9 / 3.3GHz, 10MB']","['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền TN\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nTấm nền TN, 250nits\nMàn hình chống chói\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-lenovo-ideapad-15iau7-82rk001nvn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/2/8/28_2_47.jpg",0/5
Laptop Lenovo ideapad 3 15ITL6 82H800M5VN,11.490.000 ₫,13.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1115G4'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n(4GB onboard + 4GB trên khe) DDR4-3200\nSố khe ram\n1 khe cắm tối đa 12GB\nỔ cứng\n256GB SSD M.2 2242 PCIe 3.0x4 NVMe'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n(4GB onboard + 4GB trên khe) DDR4-3200\nSố khe ram\n1 khe cắm tối đa 12GB\nỔ cứng\n256GB SSD M.2 2242 PCIe 3.0x4 NVMe', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1115G4'],['Màn hình\nCông nghệ màn hình\nMàn hình chống loá\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền TN\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-lenovo-ideapad-3-15itl6-82h800m5vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/l/a/lap5h02.png",0/5
Laptop LG Gram 2021 16Z90P-G.AH75A5 16 inch,40.690.000 ₫,50.900.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core™ i7-1165G7, tốc độ 2.80GHz tối đa 4.70GHz, 4 nhân 8 luồng, 12MB bộ nhớ đệm']","['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR4x 4266MHz, không hỗ trợ nâng cấp\nỔ cứng\n512GB SSD PCIe NVMe M.2']","['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nLPDDR4x 4266MHz, không hỗ trợ nâng cấp\nỔ cứng\n512GB SSD PCIe NVMe M.2', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Wi-Fi 6, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core™ i7-1165G7, tốc độ 2.80GHz tối đa 4.70GHz, 4 nhân 8 luồng, 12MB bộ nhớ đệm']",['Màn hình\nCông nghệ màn hình\n99% DCI-P3\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\n2K (Quad HD)\nKích thước màn hình\n16 inches\nĐộ phân giải màn hình\n2560 x 1600 pixels (2K)'],"https://cellphones.com.vn/laptop-lg-gram-16-2021.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/l/a/laptop-lg-gram-17-2021-7_3.jpg",0/5
Laptop Asus Expertbook B1500CEPE EJ0727T,16.990.000 ₫,20.890.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce® MX330\nLoại CPU\nIntel Core i5-1135G7 (8MB, up to 4.20GHz)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4 onboard\nỔ cứng\nSSD 512GB M.2 NVMe PCIe 3.0'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4 onboard\nỔ cứng\nSSD 512GB M.2 NVMe PCIe 3.0', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce® MX330\nLoại CPU\nIntel Core i5-1135G7 (8MB, up to 4.20GHz)']","['Màn hình\nCông nghệ màn hình\nWide view, Màn hình chống chói, LED Backlit, 250 nit, NTSC: 45%, Tỷ lệ màn hình trên kích thước: 90％\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-asus-expertbook-b1500cepe-ej0727t.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/9/_/9_9_19.jpg",0/5
Laptop Lenovo Ideapad 3 15IAU7 82RK001LVN,14.990.000 ₫,17.490.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1235U'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4-3200\nỔ cứng\n512GB SSD M.2 2242 PCIe 4.0x4 NVMe'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4-3200\nỔ cứng\n512GB SSD M.2 2242 PCIe 4.0x4 NVMe', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1235U'],['Màn hình\nCông nghệ màn hình\nTN 250nits Chống chói\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền TN\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-lenovo-ideapad-3-15iau7-82rk001lvn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/f/v/fv_1_2.png",0/5
Laptop Dell Gaming G3 3500 G3500B,30.230.000 ₫,31.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce GTX 1660Ti 6GB GDDR6 + Intel UHD Graphics\nLoại CPU\nIntel Core i7-10750H'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nDDR4 3200MHz, 2 khe, hỗ trợ tối đa 32GB\nỔ cứng\n512GB SSD']","['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\nDDR4 3200MHz, 2 khe, hỗ trợ tối đa 32GB\nỔ cứng\n512GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Công nghệ Intel Gaming']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce GTX 1660Ti 6GB GDDR6 + Intel UHD Graphics\nLoại CPU\nIntel Core i7-10750H'],"['Màn hình\nCông nghệ màn hình\nTần số quét: 120Hz, độ sáng 250nits, độ hiển thị màu: 45% NTSC\nMàn hình cảm ứng\nKhông\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1080 x 1920 pixels (FullHD)']","https://cellphones.com.vn/laptop-dell-gaming-g3-3500-g3500b.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/4/_/4_45_44.jpg",0/5
Laptop Asus Expertbook B3402FEA-EC0960W,16.490.000 ₫,20.790.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® Iris Xᵉ Graphics\nLoại CPU\nIntel® Core™ i5-1135G7 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8G DDR4 on board\nSố khe ram\n1x DDR4 SO-DIMM\nỔ cứng\n512 GB M.2 NVMe™ PCIe® 3.0 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8G DDR4 on board\nSố khe ram\n1x DDR4 SO-DIMM\nỔ cứng\n512 GB M.2 NVMe™ PCIe® 3.0 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Màn hình cảm ứng, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® Iris Xᵉ Graphics\nLoại CPU\nIntel® Core™ i5-1135G7 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)']",['Màn hình\nCông nghệ màn hình\nĐộ phủ màu NTSC: 45%\nTỷ lệ màn hình trên thân máy 80 ％\nMàn hình cảm ứng\nCó\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nĐộ phân giải màn hình\n1080 x 1920 pixels (FullHD)'],"https://cellphones.com.vn/laptop-asus-expertbook-b3402fea-ec0960w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_15_.png",0/5
Laptop LG Gram 2022 14ZD90Q-G.AX32A5,19.990.000 ₫,23.290.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1220P'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR5 5200MHz\nỔ cứng\n256GB SSD M.2 (2280) Hai khe cắm SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR5 5200MHz\nỔ cứng\n256GB SSD M.2 (2280) Hai khe cắm SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1220P'],"['Màn hình\nCông nghệ màn hình\nLGD, Chống lóa mắt, gam màu DCI-P3 99%\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nĐộ phân giải màn hình\n1920 x 1200 pixels (FullHD+)']","https://cellphones.com.vn/laptop-lg-gram-2022-14zd90q-g-ax32a5.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/l/g/lgrammm_1.png",0/5
Laptop HP 245 G8 53Y18PA,10.490.000 ₫,11.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon TM Graphics\nLoại CPU\nAMD Ryzen 3-3250U, 3.5 GHz max boost clock, 4MBL3 cache, 2 nhân, 4 luồng']",['RAM & Ổ cứng\nDung lượng RAM\n4GB\nLoại RAM\n4GB DDR4-2400MHz RAM (1 x 4 GB) - 2 khe SODIMM\nỔ cứng\n256GB PCIe NVMe SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n4GB\nLoại RAM\n4GB DDR4-2400MHz RAM (1 x 4 GB) - 2 khe SODIMM\nỔ cứng\n256GB PCIe NVMe SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']","['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon TM Graphics\nLoại CPU\nAMD Ryzen 3-3250U, 3.5 GHz max boost clock, 4MBL3 cache, 2 nhân, 4 luồng']","['Màn hình\nCông nghệ màn hình\n250 nits, 45%NTSC, màn hình chống chói\nMàn hình cảm ứng\nKhông\nĐộ phân giải\nHD\nKích thước màn hình\n14 inches\nĐộ phân giải màn hình\n1366 x 768 pixels (HD+)']","https://cellphones.com.vn/laptop-hp-245-g8-53y18pa.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/2/_/2_62_3.jpg",0/5
Laptop HP Pavilion Aero 13-BE0229AU 64U91PA,16.990.000 ₫,25.290.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen 7 5800U 8-Core, tối đa 4.4 GHz, 16 MB']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR4-3200 MHz RAM (onboard)\nỔ cứng\n512 GB PCIe NVMeTM M.2 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR4-3200 MHz RAM (onboard)\nỔ cứng\n512 GB PCIe NVMeTM M.2 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen 7 5800U 8-Core, tối đa 4.4 GHz, 16 MB']",['Màn hình\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n13.3 inches\nCông nghệ màn hình\nTấm nền IPS\nMàn hình chống chói\nĐộ sáng 400 nits\nĐộ phủ màu 100% sRGB\nĐộ phân giải màn hình\n1920 x 1200 pixels (FullHD+)'],"https://cellphones.com.vn/laptop-hp-pavilion-aero-13-be0229au-64u91pa.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/3/0/30_2_43.jpg",0/5
Laptop Dell Inspiron 3511 P112F001ABL,12.490.000 ₫,15.290.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1115G4 1.7GHz up to 4.1GHz 6MB'],"['RAM & Ổ cứng\nDung lượng RAM\n4GB\nLoại RAM\n4GB (4x1) DDR4 2666MHz, 2 khe cắm tối đa 16GB\nỔ cứng\n256GB SSD M.2 PCIE']","['RAM & Ổ cứng\nDung lượng RAM\n4GB\nLoại RAM\n4GB (4x1) DDR4 2666MHz, 2 khe cắm tối đa 16GB\nỔ cứng\n256GB SSD M.2 PCIE', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1115G4 1.7GHz up to 4.1GHz 6MB'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền VA\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nMàn hình chống loá\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-dell-inspiron-3511-p112f001abl.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/_/1_75_43.jpg",0/5
Laptop Dell Inspiron 15 3515 G6GR72,10.990.000 ₫,15.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen 5-3450U ( upto 3,5Ghz,4mb)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nỔ cứng\n256GB SSD M.2 PCIe'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nỔ cứng\n256GB SSD M.2 PCIe', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']","['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon Graphics\nLoại CPU\nAMD Ryzen 5-3450U ( upto 3,5Ghz,4mb)']",['Màn hình\nMàn hình cảm ứng\nKhông\nĐộ phân giải\nHD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-dell-inspiron-15-3515-g6gr72.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/2/_/2.3_1_2.jpg",0/5
Laptop Huawei Matebook D15,12.490.000 ₫,15.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nĐồ họa Intel Iris Xe\nLoại CPU\nIntel Core i5-1135G7 thế hệ thứ 11'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB LPDDR4X\nỔ cứng\nSSD NVMe PCIe 256 GB'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB LPDDR4X\nỔ cứng\nSSD NVMe PCIe 256 GB', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Bảo mật vân tay']",['Vi xử lý & đồ họa\nLoại card đồ họa\nĐồ họa Intel Iris Xe\nLoại CPU\nIntel Core i5-1135G7 thế hệ thứ 11'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nIPS LCD\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-huawei-matebook-d15-i5-1135g7-8gb-256gb.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/1/11h17_4.png",0/5
Apple MacBook Air 13 256GB 2020 I I Chính hãng Apple Việt Nam,23.020.000 ₫,28.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Plus Graphics\nLoại CPU\nIntel Core i3 2 nhân, công nghệ Turbo Boost tối đa 3.2GHz, với bộ nhớ đệm L3 cache 4MB']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nỔ cứng\n256GB SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nỔ cứng\n256GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Plus Graphics\nLoại CPU\nIntel Core i3 2 nhân, công nghệ Turbo Boost tối đa 3.2GHz, với bộ nhớ đệm L3 cache 4MB']",['Màn hình\nCông nghệ màn hình\nTrue-Tone\nMàn hình cảm ứng\nKhông\nĐộ phân giải\nRetina\nKích thước màn hình\n13.3 inches\nĐộ phân giải màn hình\n2560 x 1600 pixels (2K)'],"https://cellphones.com.vn/apple-macbook-air-13-2020-256-gb.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/m/a/mac_air_13_2020_xam3.jpg",5.0/5
